time,EMA
2019-11-26,2196.724
2019-11-27,2213.566
2019-11-28,2222.6333
2019-11-29,2227.5755
2019-12-02,2233.4899
2019-12-03,2240.8143
2019-12-04,2247.0832
2019-12-05,2252.8359
2019-12-06,2246.5944
2019-12-09,2249.7902
2019-12-10,2249.5721
2019-12-11,2253.3311
2019-12-12,2256.6917
2019-12-13,2265.588
2019-12-16,2276.341
2019-12-17,2295.5437
2019-12-18,2314.1145
2019-12-19,2323.1444
2019-12-20,2329.1962
2019-12-23,2337.2834
2019-12-24,2341.9136
2019-12-26,2346.2543
2019-12-27,2355.1864
2019-12-30,2361.2473
2019-12-31,2361.9214
2020-01-01,2366.0896
2020-01-02,2375.2814
2020-01-03,2380.762
2020-01-06,2372.7212
2020-01-07,2371.2378
2020-01-08,2368.777
2020-01-09,2375.8589
2020-01-10,2381.8402
2020-01-13,2387.7585
2020-01-14,2397.7319
2020-01-15,2404.6804
2020-01-16,2409.7064
2020-01-17,2408.7854
2020-01-20,2408.2723
2020-01-21,2409.4917
2020-01-22,2402.0443
2020-01-23,2397.5634
2020-01-24,2398.3068
2020-01-27,2389.0982
2020-01-28,2388.0846
2020-01-29,2382.1332
2020-01-30,2379.4374
2020-01-31,2376.6171
2020-02-03,2347.2998
2020-02-04,2338.4391
2020-02-05,2339.3404
2020-02-06,2347.9261
2020-02-07,2349.6949
2020-02-10,2352.6742
2020-02-11,2358.8445
2020-02-12,2364.071
2020-02-13,2362.4055
2020-02-14,2360.6062
2020-02-17,2349.9943
2020-02-18,2336.6261
2020-02-19,2335.3539
2020-02-20,2333.1549
2020-02-24,2317.45
2020-02-25,2306.5069
2020-02-26,2293.5447
2020-02-27,2281.6209
2020-02-28,2254.592
2020-03-02,2233.5464
2020-03-03,2218.2693
2020-03-04,2207.7296
2020-03-05,2197.4137
2020-03-06,2173.7314
2020-03-09,2139.9682
2020-03-11,2113.6176
2020-03-12,2063.3646
2020-03-13,2056.7412
2020-03-16,2011.0034
2020-03-17,1958.0099
2020-03-18,1891.2853
2020-03-19,1836.256
2020-03-20,1814.8744
2020-03-23,1757.1776
2020-03-24,1705.2586
2020-03-25,1688.0343
2020-03-26,1692.8894
2020-03-27,1697.6102
2020-03-30,1667.354
2020-03-31,1654.6875
2020-04-01,1636.1195
2020-04-03,1605.7834
2020-04-07,1590.9046
2020-04-08,1579.1141
2020-04-09,1595.23
2020-04-13,1599.9529
2020-04-15,1593.1806
2020-04-16,1593.4835
2020-04-17,1603.1472
2020-04-20,1619.5881
2020-04-21,1622.528
2020-04-22,1623.8376
2020-04-23,1624.7933
2020-04-24,1610.7609
2020-04-27,1601.5959
2020-04-28,1616.065
2020-04-29,1649.5237
2020-04-30,1691.1699
2020-05-04,1690.8138
2020-05-05,1684.643
2020-05-06,1687.0949
2020-05-07,1683.9075
2020-05-08,1678.7875
2020-05-11,1669.1198
2020-05-12,1664.0249
2020-05-13,1666.6445
2020-05-14,1654.4722
2020-05-15,1645.0653
2020-05-18,1615.3655
2020-05-19,1596.1077
2020-05-20,1595.7536
2020-05-21,1590.0121
2020-05-22,1571.1147
2020-05-26,1553.0877
2020-05-27,1550.6495
2020-05-28,1558.329
2020-05-29,1570.6341
2020-06-01,1594.6701
2020-06-02,1628.0546
2020-06-03,1659.1997
2020-06-04,1671.7651
2020-06-05,1682.5002
2020-06-08,1690.455
2020-06-09,1698.6828
2020-06-10,1712.2651
2020-06-11,1719.3424
2020-06-12,1726.1128
2020-06-15,1724.4544
2020-06-16,1735.676
2020-06-17,1739.735
2020-06-18,1753.9419
2020-06-19,1762.7062
2020-06-22,1766.1712
2020-06-23,1772.6496
2020-06-24,1770.5919
2020-06-25,1765.9597
2020-06-26,1760.2011
2020-06-29,1750.6166
2020-06-30,1744.9395
2020-07-01,1754.6546
2020-07-02,1772.2332
2020-07-03,1786.001
2020-07-06,1794.2368
2020-07-07,1804.1643
2020-07-08,1811.9037
2020-07-09,1832.3615
2020-07-10,1839.0551
2020-07-13,1837.3698
2020-07-14,1826.1985
2020-07-15,1816.7071
2020-07-16,1808.554
2020-07-17,1805.1174
2020-07-20,1802.0714
2020-07-21,1813.7587
2020-07-22,1823.177
2020-07-23,1829.4415
2020-07-24,1828.5042
2020-07-27,1829.7822
2020-07-28,1838.9447
2020-07-29,1843.2251
2020-07-30,1834.3855
2020-07-31,1822.0813
2020-08-03,1804.3118
2020-08-04,1796.8359
2020-08-05,1790.2868
2020-08-06,1786.505
2020-08-07,1782.0234
2020-08-10,1782.0953
2020-08-11,1786.9557
2020-08-12,1789.0586
2020-08-13,1788.9954
2020-08-14,1786.5835
2020-08-17,1786.0875
2020-08-18,1789.2851
2020-08-19,1793.3517
2020-08-20,1788.9226
2020-08-21,1788.3346
2020-08-24,1792.6912
2020-08-25,1796.4809
2020-08-26,1796.8879
2020-08-27,1805.7972
2020-08-28,1816.627
2020-08-31,1816.5241
2020-09-01,1819.6651
2020-09-02,1818.082
2020-09-03,1813.5526
2020-09-04,1802.7209
2020-09-07,1797.5792
2020-09-08,1791.0121
2020-09-09,1782.6481
2020-09-10,1778.7237
2020-09-11,1773.9002
2020-09-14,1764.3865
2020-09-15,1760.4762
2020-09-16,1758.9344
2020-09-17,1753.4119
2020-09-18,1745.0108
2020-09-21,1735.6417
2020-09-22,1721.9674
2020-09-23,1709.2478
2020-09-24,1693.5619
2020-09-25,1683.2503
2020-09-28,1680.3269
2020-09-29,1683.4843
2020-09-30,1690.7701
2020-10-01,1705.848
2020-10-05,1717.3646
2020-10-06,1753.651
2020-10-07,1786.1055
2020-10-08,1812.389
2020-10-09,1835.5062
2020-10-12,1855.9697
2020-10-13,1868.5686
2020-10-14,1885.3451
2020-10-15,1893.3688
2020-10-16,1902.2668
2020-10-19,1922.8168
2020-10-20,1936.4863
2020-10-21,1953.409
2020-10-22,1966.2549
2020-10-23,1980.1074
2020-10-26,1993.6753
2020-10-27,1998.5875
2020-10-28,1989.9764
2020-10-29,1976.661
2020-10-30,1963.6946
2020-11-02,1974.6884
2020-11-03,1999.5926
2020-11-04,2012.2032
2020-11-05,2024.512
2020-11-06,2041.4563
2020-11-09,2057.8243
2020-11-10,2092.9991
2020-11-11,2131.2106
2020-11-12,2163.6456
2020-11-13,2185.8051
2020-11-17,2211.2777
2020-11-18,2235.0827
2020-11-19,2247.5508
2020-11-20,2259.3826
2020-11-23,2254.1178
2020-11-24,2243.8376
2020-11-25,2230.4987
2020-11-26,2228.2785
2020-11-27,2229.8852
2020-12-01,2239.7399
2020-12-02,2242.5058
2020-12-03,2240.8681
2020-12-04,2238.1318
2020-12-07,2246.1808
2020-12-08,2253.9556
2020-12-09,2259.4789
2020-12-10,2261.2053
2020-12-11,2263.771
2020-12-14,2266.6629
2020-12-15,2278.1097
2020-12-16,2300.6548
2020-12-17,2331.8661
2020-12-18,2354.5289
2020-12-21,2361.0356
2020-12-22,2364.3864
2020-12-23,2367.0379
2020-12-24,2378.8555
2020-12-28,2391.9297
2020-12-29,2411.185
2020-12-30,2426.2727
2020-12-31,2446.1213
2021-01-01,2464.352
2021-01-04,2481.0157
2021-01-05,2507.586
2021-01-06,2526.6589
2021-01-07,2546.8132
2021-01-08,2561.8258
2021-01-11,2591.8107
2021-01-12,2615.3258
2021-01-13,2620.9174
2021-01-14,2628.0238
2021-01-15,2624.406
2021-01-18,2609.6358
2021-01-19,2613.4963
2021-01-20,2622.7537
2021-01-21,2625.6435
2021-01-22,2614.7742
2021-01-25,2599.0886
2021-01-27,2570.9493
2021-01-28,2540.5572
2021-01-29,2507.0427
2021-02-01,2516.521
2021-02-02,2537.8069
2021-02-03,2563.5467
2021-02-04,2585.3272
2021-02-05,2605.5619
2021-02-08,2624.694
2021-02-09,2642.4646
2021-02-10,2661.1841
2021-02-11,2674.3651
2021-02-12,2690.861
2021-02-15,2716.9787
2021-02-16,2737.6541
2021-02-17,2745.1743
2021-02-18,2740.5799
2021-02-19,2735.1453
2021-02-22,2715.7174
2021-02-23,2695.0654
2021-02-24,2692.6361
2021-02-25,2686.6486
2021-02-26,2655.6338
2021-03-01,2642.5548
2021-03-02,2624.2145
2021-03-03,2625.046
2021-03-04,2613.1863
2021-03-05,2596.285
2021-03-08,2576.4569
2021-03-09,2572.3506
2021-03-10,2573.0537
2021-03-12,2567.8815
2021-03-15,2557.758
2021-03-16,2545.079
2021-03-17,2535.2638
2021-03-18,2527.7196
2021-03-19,2524.3578
2021-03-22,2522.0307
2021-03-23,2515.5863
2021-03-24,2502.5842
2021-03-25,2493.0361
2021-03-26,2495.9354
2021-03-30,2511.406
2021-03-31,2505.0286
2021-04-01,2505.5762
2021-04-05,2490.7186
2021-04-06,2483.391
2021-04-07,2479.0173
2021-04-08,2479.1143
2021-04-09,2481.3647
2021-04-12,2466.3419
2021-04-13,2470.5542
2021-04-15,2480.2617
2021-04-16,2492.9877
2021-04-19,2489.0222
2021-04-20,2471.571
2021-04-22,2468.8959
2021-04-23,2469.9503
2021-04-26,2472.921
2021-04-27,2476.9191
2021-04-28,2490.7664
2021-04-29,2493.9342
2021-04-30,2476.5359
2021-05-03,2462.0937
2021-05-04,2442.7552
2021-05-05,2427.1129
2021-05-06,2423.7377
2021-05-07,2432.8135
2021-05-10,2446.4911
2021-05-11,2445.4482
2021-05-12,2440.2077
2021-05-14,2432.8751
2021-05-17,2438.4248
2021-05-18,2445.8572
2021-05-19,2444.2629
2021-05-20,2440.382
2021-05-21,2449.936
2021-05-24,2462.2121
2021-05-25,2470.1752
2021-05-26,2483.7352
2021-05-27,2483.8392
2021-05-28,2490.0412
2021-05-31,2501.5882
2021-06-01,2515.7267
2021-06-02,2524.0037
2021-06-03,2534.703
2021-06-04,2550.1116
2021-06-07,2556.4004
2021-06-08,2556.0185
2021-06-09,2553.9424
2021-06-10,2555.1893
2021-06-11,2555.8276
2021-06-14,2552.8226
2021-06-15,2551.2912
2021-06-16,2545.8837
2021-06-17,2535.1776
2021-06-18,2526.5362
2021-06-21,2524.675
2021-06-22,2524.1432
2021-06-23,2519.3717
2021-06-24,2513.5405
2021-06-25,2512.4604
2021-06-28,2509.2676
2021-06-29,2507.6098
2021-06-30,2501.5444
2021-07-01,2494.0181
2021-07-02,2490.5785
2021-07-05,2491.346
2021-07-06,2491.7013
2021-07-07,2498.3647
2021-07-08,2500.8348
2021-07-09,2500.0921
2021-07-12,2496.1026
2021-07-13,2504.8476
2021-07-14,2510.0299
2021-07-15,2515.4063
2021-07-16,2519.3233
2021-07-19,2512.6009
2021-07-20,2502.7826
2021-07-22,2500.5312
2021-07-23,2497.5437
2021-07-26,2491.4721
2021-07-27,2481.159
2021-07-28,2471.3392
2021-07-29,2460.8866
2021-07-30,2457.7981
2021-08-02,2458.6166
2021-08-03,2475.95
2021-08-04,2512.2773
2021-08-05,2539.2814
2021-08-06,2555.7757
2021-08-09,2567.8983
2021-08-10,2586.6259
2021-08-11,2599.6121
2021-08-12,2612.1826
2021-08-13,2628.7221
2021-08-16,2647.0999
2021-08-17,2663.8272
2021-08-18,2672.4041
2021-08-20,2681.5306
2021-08-23,2688.7978
2021-08-24,2689.3982
2021-08-25,2691.1349
2021-08-26,2692.7013
2021-08-27,2697.3465
2021-08-30,2707.8108
2021-08-31,2724.3997
2021-09-01,2728.2998
2021-09-02,2737.1271
2021-09-03,2740.9313
2021-09-06,2745.3347
2021-09-07,2761.8284
2021-09-08,2773.8778
2021-09-09,2783.9182
2021-09-13,2795.5058
2021-09-14,2799.4684
2021-09-15,2802.3377
2021-09-16,2804.2036
2021-09-17,2808.0393
2021-09-20,2796.2777
2021-09-21,2792.1454
2021-09-22,2781.4007
2021-09-23,2788.0461
2021-09-24,2797.2104
2021-09-27,2805.1904
2021-09-28,2805.0103
2021-09-29,2794.4448
2021-09-30,2787.2003
2021-10-01,2773.573
2021-10-04,2764.7415
2021-10-05,2760.4067
2021-10-06,2758.1782
2021-10-07,2752.8276
2021-10-08,2746.868
2021-10-11,2747.2557
2021-10-12,2748.7455
2021-10-13,2751.6372
2021-10-14,2762.0032
2021-10-18,2770.8208
2021-10-19,2780.0806
2021-10-20,2782.8751
2021-10-21,2793.7887
2021-10-22,2813.5998
2021-10-25,2828.6271
2021-10-26,2843.704
2021-10-27,2856.8396
2021-10-28,2864.7779
2021-10-29,2860.9637
