time,EMA
2020-01-09,1875.1474
2020-01-10,1878.6454
2020-01-13,1888.7618
2020-01-14,1899.5247
2020-01-15,1910.3492
2020-01-16,1924.036
2020-01-17,1937.2353
2020-01-20,1948.643
2020-01-21,1956.9716
2020-01-22,1962.7723
2020-01-23,1968.4526
2020-01-24,1976.0178
2020-01-27,1980.1449
2020-01-28,1983.407
2020-01-29,1988.3502
2020-01-30,1989.7238
2020-01-31,1986.5637
2020-02-03,2009.4262
2020-02-04,2023.9889
2020-02-05,2036.8118
2020-02-06,2046.7744
2020-02-07,2055.3575
2020-02-10,2062.4594
2020-02-11,2066.9919
2020-02-12,2089.6783
2020-02-13,2111.5542
2020-02-14,2125.1512
2020-02-17,2135.5443
2020-02-18,2140.9098
2020-02-19,2155.9831
2020-02-20,2160.268
2020-02-24,2158.1589
2020-02-25,2159.3244
2020-02-26,2161.7854
2020-02-27,2165.8968
2020-02-28,2155.5186
2020-03-02,2143.8893
2020-03-03,2136.2696
2020-03-04,2131.6748
2020-03-05,2134.7733
2020-03-06,2132.1165
2020-03-09,2118.6864
2020-03-11,2113.1809
2020-03-12,2092.0167
2020-03-13,2070.0904
2020-03-16,2035.9405
2020-03-17,2019.9436
2020-03-18,1992.4608
2020-03-19,1953.9851
2020-03-20,1960.5579
2020-03-23,1934.2116
2020-03-24,1940.1927
2020-03-25,1953.5219
2020-03-26,1989.2145
2020-03-27,2004.8606
2020-03-30,2025.9125
2020-03-31,2062.7141
2020-04-01,2071.8633
2020-04-03,2074.8182
2020-04-07,2128.5462
2020-04-08,2174.9911
2020-04-09,2197.8656
2020-04-13,2212.0679
2020-04-15,2248.801
2020-04-16,2269.4854
2020-04-17,2277.2152
2020-04-20,2275.2891
2020-04-21,2269.9581
2020-04-22,2277.9987
2020-04-23,2272.0869
2020-04-24,2261.4411
2020-04-27,2259.3772
2020-04-28,2252.3645
2020-04-29,2236.3489
2020-04-30,2216.8281
2020-05-04,2180.8648
2020-05-05,2144.3093
2020-05-06,2108.7588
2020-05-07,2076.6133
2020-05-08,2067.2103
2020-05-11,2052.7295
2020-05-12,2034.0767
2020-05-13,2015.9682
2020-05-14,2003.1354
2020-05-15,1997.1931
2020-05-18,1987.6858
2020-05-19,1974.3803
2020-05-20,1966.6056
2020-05-21,1956.4982
2020-05-22,1951.3137
2020-05-26,1945.1414
2020-05-27,1943.626
2020-05-28,1944.4576
2020-05-29,1953.5384
2020-06-01,1969.7476
2020-06-02,1983.1154
2020-06-03,1996.2917
2020-06-04,2007.1251
2020-06-05,2010.1535
2020-06-08,2016.7918
2020-06-09,2021.4299
2020-06-10,2027.5253
2020-06-11,2030.5203
2020-06-12,2032.6446
2020-06-15,2030.2574
2020-06-16,2027.079
2020-06-17,2024.9016
2020-06-18,2020.8283
2020-06-19,2024.7729
2020-06-22,2029.4913
2020-06-23,2043.1408
2020-06-24,2049.8357
2020-06-25,2063.0255
2020-06-26,2070.3382
2020-06-29,2081.309
2020-06-30,2089.9657
2020-07-01,2095.2645
2020-07-02,2096.3162
2020-07-03,2100.7444
2020-07-06,2102.5304
2020-07-07,2102.5983
2020-07-08,2108.1918
2020-07-09,2111.0199
2020-07-10,2121.9069
2020-07-13,2138.083
2020-07-14,2145.9398
2020-07-15,2159.6898
2020-07-16,2173.2296
2020-07-17,2192.2594
2020-07-20,2207.2968
2020-07-21,2217.6033
2020-07-22,2213.4513
2020-07-23,2203.7975
2020-07-24,2195.3309
2020-07-27,2190.4449
2020-07-28,2190.2102
2020-07-29,2188.3675
2020-07-30,2181.8775
2020-07-31,2179.6336
2020-08-03,2176.3092
2020-08-04,2172.3949
2020-08-05,2168.5862
2020-08-06,2169.8908
2020-08-07,2169.443
2020-08-10,2168.4171
2020-08-11,2168.1927
2020-08-12,2165.2728
2020-08-13,2163.5167
2020-08-14,2157.6769
2020-08-17,2156.9454
2020-08-18,2159.3949
2020-08-19,2157.843
2020-08-20,2155.3432
2020-08-21,2156.1857
2020-08-24,2155.3152
2020-08-25,2152.0629
2020-08-26,2149.91
2020-08-27,2146.4372
2020-08-28,2139.8079
2020-08-31,2128.0381
2020-09-01,2126.7328
2020-09-02,2121.8055
2020-09-03,2117.3018
2020-09-04,2111.0589
2020-09-07,2112.6357
2020-09-08,2109.9596
2020-09-09,2106.353
2020-09-10,2103.8745
2020-09-11,2106.2495
2020-09-14,2101.6596
2020-09-15,2098.2876
2020-09-16,2098.7283
2020-09-17,2096.4328
2020-09-18,2089.2962
2020-09-21,2072.8688
2020-09-22,2057.3159
2020-09-23,2049.1897
2020-09-24,2043.8691
2020-09-25,2042.6264
2020-09-28,2039.1764
2020-09-29,2031.0239
2020-09-30,2030.4411
2020-10-01,2034.7237
2020-10-05,2041.0797
2020-10-06,2046.9396
2020-10-07,2056.2082
2020-10-08,2067.5529
2020-10-09,2072.8954
2020-10-12,2077.124
2020-10-13,2080.4411
2020-10-14,2086.8896
2020-10-15,2090.7306
2020-10-16,2093.9803
2020-10-19,2101.6391
2020-10-20,2106.7112
2020-10-21,2109.3102
2020-10-22,2114.2798
2020-10-23,2112.0535
2020-10-26,2114.5012
2020-10-27,2117.9477
2020-10-28,2121.1891
2020-10-29,2116.1446
2020-10-30,2103.1813
2020-11-02,2092.8441
2020-11-03,2081.7581
2020-11-04,2073.477
2020-11-05,2073.7973
2020-11-06,2072.4805
2020-11-09,2078.3284
2020-11-10,2084.1087
2020-11-11,2087.5194
2020-11-12,2101.3437
2020-11-13,2111.3178
2020-11-17,2117.8997
2020-11-18,2115.1935
2020-11-19,2112.7192
2020-11-20,2108.8648
2020-11-23,2107.5501
2020-11-24,2111.3813
2020-11-25,2110.3806
2020-11-26,2112.9526
2020-11-27,2112.2134
2020-12-01,2110.7205
2020-12-02,2110.7459
2020-12-03,2108.6766
2020-12-04,2117.8557
2020-12-07,2137.494
2020-12-08,2154.3331
2020-12-09,2173.771
2020-12-10,2200.4034
2020-12-11,2226.1943
2020-12-14,2246.7399
2020-12-15,2254.5255
2020-12-16,2265.2373
2020-12-17,2268.7897
2020-12-18,2274.6116
2020-12-21,2274.5758
2020-12-22,2275.3717
2020-12-23,2287.0925
2020-12-24,2301.8313
2020-12-28,2311.9079
2020-12-29,2319.1117
2020-12-30,2329.0963
2020-12-31,2335.0499
2021-01-01,2338.8176
2021-01-04,2348.9151
2021-01-05,2361.3929
2021-01-06,2365.6904
2021-01-07,2360.6757
2021-01-08,2360.3134
2021-01-11,2366.8525
2021-01-12,2362.7926
2021-01-13,2358.9058
2021-01-14,2360.3364
2021-01-15,2353.1375
2021-01-18,2343.9554
2021-01-19,2341.9236
2021-01-20,2338.7004
2021-01-21,2338.1624
2021-01-22,2345.1945
2021-01-25,2349.181
2021-01-27,2350.9804
2021-01-28,2336.8171
2021-01-29,2318.0167
2021-02-01,2300.078
2021-02-02,2282.297
2021-02-03,2267.8836
2021-02-04,2258.6832
2021-02-05,2255.3358
2021-02-08,2246.7573
2021-02-09,2235.944
2021-02-10,2230.5504
2021-02-11,2230.8918
2021-02-12,2227.4933
2021-02-15,2220.039
2021-02-16,2210.5402
2021-02-17,2196.9826
2021-02-18,2182.8579
2021-02-19,2177.2937
2021-02-22,2170.2473
2021-02-23,2166.4018
2021-02-24,2163.2644
2021-02-25,2158.114
2021-02-26,2148.2396
2021-03-01,2142.4301
2021-03-02,2143.6512
2021-03-03,2147.5388
2021-03-04,2151.1861
2021-03-05,2155.0851
2021-03-08,2153.3684
2021-03-09,2156.2069
2021-03-10,2163.8846
2021-03-12,2166.1925
2021-03-15,2169.0406
2021-03-16,2177.2286
2021-03-17,2181.3085
2021-03-18,2182.1259
2021-03-19,2200.4306
2021-03-22,2222.3683
2021-03-23,2237.6531
2021-03-24,2246.7052
2021-03-25,2239.6779
2021-03-26,2247.7967
2021-03-30,2269.3483
2021-03-31,2292.8481
2021-04-01,2306.4507
2021-04-05,2312.9155
2021-04-06,2324.3227
2021-04-07,2333.0369
2021-04-08,2341.1625
2021-04-09,2359.7055
2021-04-12,2372.1142
2021-04-13,2381.4145
2021-04-15,2389.2391
2021-04-16,2395.5784
2021-04-19,2395.3109
2021-04-20,2389.1537
2021-04-22,2376.3385
2021-04-23,2358.363
2021-04-26,2353.0569
2021-04-27,2352.4741
2021-04-28,2356.5902
2021-04-29,2360.3257
2021-04-30,2353.4786
2021-05-03,2357.4748
2021-05-04,2360.9777
2021-05-05,2361.3768
2021-05-06,2360.6538
2021-05-07,2364.3591
2021-05-10,2370.8982
2021-05-11,2370.9288
2021-05-12,2357.7045
2021-05-14,2355.4515
2021-05-17,2353.4645
2021-05-18,2351.4621
2021-05-19,2347.3478
2021-05-20,2341.1111
2021-05-21,2338.9865
2021-05-24,2332.8886
2021-05-25,2329.2898
2021-05-26,2327.9241
2021-05-27,2322.2587
2021-05-28,2316.7622
2021-05-31,2315.5931
2021-06-01,2317.7045
2021-06-02,2319.4679
2021-06-03,2321.4937
2021-06-04,2319.5182
2021-06-07,2317.5071
2021-06-08,2318.526
2021-06-09,2319.7184
2021-06-10,2325.0357
2021-06-11,2326.8834
2021-06-14,2331.1601
2021-06-15,2339.4118
2021-06-16,2349.4159
2021-06-17,2359.0015
2021-06-18,2378.3825
2021-06-21,2400.6277
2021-06-22,2414.0396
2021-06-23,2423.1878
2021-06-24,2432.552
2021-06-25,2432.8498
2021-06-28,2435.0542
2021-06-29,2442.9205
2021-06-30,2445.0286
2021-07-01,2448.0455
2021-07-02,2452.6371
2021-07-05,2458.1829
2021-07-06,2458.1485
2021-07-07,2459.3763
2021-07-08,2454.4175
2021-07-09,2450.8211
2021-07-12,2447.0112
2021-07-13,2442.1953
2021-07-14,2434.6771
2021-07-15,2427.9656
2021-07-16,2422.8538
2021-07-19,2417.9216
2021-07-20,2418.1237
2021-07-22,2408.3049
2021-07-23,2396.7657
2021-07-26,2385.4271
2021-07-27,2375.0658
2021-07-28,2369.9585
2021-07-29,2360.8014
2021-07-30,2353.3454
2021-08-02,2346.9377
2021-08-03,2351.616
2021-08-04,2353.5824
2021-08-05,2351.9114
2021-08-06,2352.7669
2021-08-09,2355.7348
2021-08-10,2357.7745
2021-08-11,2360.9703
2021-08-12,2364.2899
2021-08-13,2368.7948
2021-08-16,2376.8991
2021-08-17,2392.7368
2021-08-18,2406.5895
2021-08-20,2442.0389
2021-08-23,2474.0428
2021-08-24,2500.9415
2021-08-25,2524.1693
2021-08-26,2547.1134
2021-08-27,2567.9458
2021-08-30,2586.6621
2021-08-31,2608.4718
2021-09-01,2627.7167
2021-09-02,2655.8138
2021-09-03,2672.8119
2021-09-06,2689.1319
2021-09-07,2701.807
2021-09-08,2716.3157
2021-09-09,2730.0026
2021-09-13,2736.8549
2021-09-14,2738.5129
2021-09-15,2742.1644
2021-09-16,2743.616
2021-09-17,2736.4911
2021-09-20,2744.6123
2021-09-21,2753.7507
2021-09-22,2756.3032
2021-09-23,2757.8586
2021-09-24,2751.8848
2021-09-27,2741.4133
2021-09-28,2735.2039
2021-09-29,2722.9946
2021-09-30,2715.8965
2021-10-01,2710.4594
2021-10-04,2703.1286
2021-10-05,2701.1424
2021-10-06,2695.2255
2021-10-07,2687.8906
2021-10-08,2676.3055
2021-10-11,2667.7935
2021-10-12,2666.133
2021-10-13,2659.6874
2021-10-14,2654.7661
2021-10-18,2651.7064
2021-10-19,2629.7409
2021-10-20,2599.6526
2021-10-21,2568.9721
2021-10-22,2545.5325
2021-10-25,2526.472
2021-10-26,2510.0498
2021-10-27,2489.4953
2021-10-28,2471.4052
2021-10-29,2457.3225
