"Date","Open","High","Low","Close"
"22 Oct 2021","40192.65","40587.35","40149.55","40323.65"
"21 Oct 2021","39676.55","40200.45","39428.10","40030.20"
"20 Oct 2021","39545.45","39774.55","39292.80","39518.20"
"19 Oct 2021","39927.30","40011.15","39394.25","39540.50"
"18 Oct 2021","39794.25","39947.60","39569.55","39684.80"
"14 Oct 2021","38684.65","39375.05","38673.00","39340.90"
"13 Oct 2021","38735.30","38779.05","38502.70","38635.75"
"12 Oct 2021","38178.35","38609.60","38144.60","38521.50"
"11 Oct 2021","37782.75","38495.30","37744.65","38293.80"
"08 Oct 2021","37906.40","38105.20","37674.35","37775.25"
"07 Oct 2021","37894.00","37923.65","37650.25","37753.20"
"06 Oct 2021","37768.80","38106.85","37452.00","37521.55"
"05 Oct 2021","37499.80","37786.60","37364.75","37741.00"
"04 Oct 2021","37392.15","37670.70","37355.60","37579.65"
"01 Oct 2021","37140.40","37299.40","36876.35","37225.90"
"30 Sep 2021","37677.80","37884.85","37354.25","37425.10"
"29 Sep 2021","37601.10","37923.45","37371.05","37743.00"
"28 Sep 2021","38360.00","38377.25","37315.20","37945.00"
"27 Sep 2021","38054.75","38355.20","37968.20","38171.25"
"24 Sep 2021","37954.00","38112.60","37680.00","37830.30"
"23 Sep 2021","37241.25","37830.75","37216.15","37771.70"
"22 Sep 2021","37277.10","37328.60","36885.60","36944.65"
"21 Sep 2021","37238.40","37340.70","36525.95","37235.85"
"20 Sep 2021","37388.20","37802.75","37068.45","37145.70"
"17 Sep 2021","37929.50","38112.75","37396.05","37811.95"
"16 Sep 2021","36946.00","37720.15","36907.75","37668.60"
"15 Sep 2021","36543.55","36949.70","36496.05","36852.25"
"14 Sep 2021","36639.95","36756.00","36529.65","36613.05"
"13 Sep 2021","36608.45","36724.85","36327.05","36471.80"
"09 Sep 2021","36725.50","36857.20","36566.70","36683.20"
"08 Sep 2021","36519.70","36855.90","36393.60","36768.20"
"07 Sep 2021","36558.85","36685.85","36151.95","36468.80"
"06 Sep 2021","36878.25","36923.65","36554.45","36592.35"
"03 Sep 2021","36883.65","37140.00","36563.20","36761.15"
"02 Sep 2021","36588.40","36895.55","36469.00","36831.30"
"01 Sep 2021","36591.45","36997.70","36487.15","36574.30"
"31 Aug 2021","36367.40","36552.80","36216.20","36424.60"
"30 Aug 2021","35781.05","36398.45","35721.90","36347.65"
"27 Aug 2021","35559.75","35727.90","35359.25","35627.80"
"26 Aug 2021","35485.95","35785.80","35411.80","35617.55"
"25 Aug 2021","35768.85","35910.30","35499.65","35586.25"
"24 Aug 2021","35200.75","35795.30","35070.00","35712.10"
"23 Aug 2021","35424.20","35427.40","34817.50","35124.40"
"20 Aug 2021","35146.50","35306.50","34926.50","35033.85"
"18 Aug 2021","36222.5","36248.9","35432","35554.50"
"17 Aug 2021","35935.05","35993.7","35611.85","35867.45"
"16 Aug 2021","36100.65","36261.55","36032.40","36094.50"
"13 Aug 2021","36000.75","36233.30","35937.10","36169.35"
"12 Aug 2021","35825.40","35998.15","35702.90","35937.05"
"11 Aug 2021","36218.25","36227.55","35531.35","35806.40"
"10 Aug 2021","35954.55","36317.00","35890.50","36034.10"
"09 Aug 2021","35824.20","36159.85","35612.30","36028.95"
"06 Aug 2021","35875.80","36080.10","35700.45","35809.25"
"05 Aug 2021","36093.95","36115.45","35661.30","35834.75"
"04 Aug 2021","35388.15","36219.80","35313.00","36028.05"
"03 Aug 2021","34660.75","35238.45","34649.20","35207.45"
"02 Aug 2021","34760.90","34861.75","34588.25","34710.00"
"30 Jul 2021","34698.75","34738.75","34445.40","34584.35"
"29 Jul 2021","34740.30","34778.15","34495.20","34691.50"
"28 Jul 2021","34839.45","34841.55","34115.20","34532.90"
"27 Jul 2021","35029.30","35186.10","34713.55","34797.45"
"26 Jul 2021","34947.85","35138.20","34669.55","34949.70"
"23 Jul 2021","34748.35","35088.00","34404.75","35034.40"
"22 Jul 2021","34774.55","34989.10","34557.85","34677.30"
"20 Jul 2021","34791.15","34894.15","34357.35","34415.45"
"19 Jul 2021","35070.50","35347.05","34899.20","35079.20"
"16 Jul 2021","35977.95","35977.95","35674.75","35751.80"
"15 Jul 2021","35757.45","35985.25","35625.70","35907.65"
"14 Jul 2021","35585.85","35804.05","35434.75","35668.25"
"13 Jul 2021","35480.05","35727.85","35340.70","35673.40"
"12 Jul 2021","35285.05","35394.30","35060.35","35198.90"
"09 Jul 2021","35163.75","35225.20","34859.90","35071.95"
"08 Jul 2021","35603.25","35811.00","35134.65","35274.10"
"07 Jul 2021","35550.60","35795.75","35427.65","35771.30"
"06 Jul 2021","35173.60","35807.45","35165.55","35579.15"
"05 Jul 2021","35010.95","35234.30","34926.40","35212.00"
"02 Jul 2021","34728.10","34894.45","34632.60","34809.90"
"01 Jul 2021","34866.00","34917.65","34650.95","34684.00"
"30 Jun 2021","35001.90","35214.90","34730.45","34772.20"
"29 Jun 2021","35320.45","35337.45","34913.70","35010.30"
"28 Jun 2021","35488.20","35576.95","35236.45","35359.45"
"25 Jun 2021","34916.65","35491.95","34915.85","35364.65"
"24 Jun 2021","34687.70","34935.30","34592.35","34827.00"
"23 Jun 2021","34911.85","34937.65","34525.45","34574.00"
"22 Jun 2021","35084.90","35281.90","34664.35","34745.00"
"21 Jun 2021","34109.45","34927.65","33937.50","34871.30"
"18 Jun 2021","34735.15","34787.40","33908.95","34558.00"
"17 Jun 2021","34619.80","34882.40","34458.10","34605.40"
"16 Jun 2021","35196.25","35380.00","34916.20","35003.50"
"15 Jun 2021","35038.05","35317.40","34917.90","35247.75"
"14 Jun 2021","34936.55","34995.15","34374.35","34950.60"
"11 Jun 2021","35324.65","35344.00","34891.30","35047.40"
"10 Jun 2021","34903.60","35165.65","34734.40","35131.20"
"09 Jun 2021","35114.25","35402.45","34641.20","34800.50"
"08 Jun 2021","35433.80","35449.50","34962.65","35085.30"
"07 Jun 2021","35460.80","35545.85","35338.55","35443.65"
"04 Jun 2021","35657.85","35810.90","35176.15","35291.65"
"03 Jun 2021","35536.45","35723.70","35413.00","35649.00"
"02 Jun 2021","35271.60","35415.85","35070.30","35373.75"
"01 Jun 2021","35639.75","35713.90","35241.20","35337.20"
"31 May 2021","35097.45","35584.30","34930.10","35526.65"
"28 May 2021","35345.65","35436.65","34977.20","35141.45"
"27 May 2021","34664.20","35220.80","34529.70","35095.05"
"26 May 2021","34757.15","34897.95","34462.50","34684.20"
"25 May 2021","35095.00","35125.85","34410.40","34662.00"
"24 May 2021","34869.3","35216.1","34528.3","34943.60"
"21 May 2021","33559.80","34694.45","33559.75","34606.90"
"20 May 2021","33692.55","33833.70","33273.95","33334.55"
"19 May 2021","33717.10","33959.30","33608.25","33685.20"
"18 May 2021","33893.10","34142.85","33730.45","33922.40"
"17 May 2021","32437.85","33506.90","32318.70","33459.25"
"14 May 2021","32495.15","32622.65","32115.50","32169.55"
"12 May 2021","32717.65","32747.70","32352.30","32452.30"
"11 May 2021","32640.95","33154.30","32611.70","32872.20"
"10 May 2021","33175.30","33297.60","33028.15","33142.40"
"07 May 2021","33041.65","33259.15","32771.35","32904.50"
"06 May 2021","32900.75","32956.35","32564.00","32827.80"
"05 May 2021","32577.10","32862.15","32068.55","32783.70"
"04 May 2021","32610.40","33011.55","32191.40","32270.35"
"03 May 2021","32368.55","32566.60","31906.55","32465.75"
"30 Apr 2021","33112.40","33455.25","32663.40","32781.80"
"29 Apr 2021","33901.60","34287.00","33304.60","33714.50"
"28 Apr 2021","32865.50","33777.70","32840.30","33722.80"
"27 Apr 2021","32228.95","32807.10","32152.95","32735.35"
"26 Apr 2021","32316.65","32603.70","32144.80","32275.15"
"23 Apr 2021","31490.60","32148.40","31377.15","31722.30"
"22 Apr 2021","30763.50","31834.50","30555.25","31782.60"
"20 Apr 2021","31568.95","31731.65","30891.00","31112.70"
"19 Apr 2021","30993.45","31304.30","30405.65","31208.40"
"16 Apr 2021","32161.45","32325.15","31911.90","31977.45"
"15 Apr 2021","31929.10","32187.05","31406.40","32112.85"
"13 Apr 2021","30901.80","31885.45","30722.85","31771.60"
"12 Apr 2021","31637.90","31698.05","30520.30","30792.00"
"09 Apr 2021","32636.90","32972.15","32329.95","32448.05"
"08 Apr 2021","33154.20","33306.80","32704.75","32782.85"
"07 Apr 2021","32529.70","33191.70","32141.55","32991.20"
"06 Apr 2021","32915.65","33007.65","32338.40","32501.35"
"05 Apr 2021","33649.15","33697.75","32330.15","32678.85"
"01 Apr 2021","33588.00","33949.15","33208.75","33858.00"
"31 Mar 2021","33764.80","33773.10","33151.80","33303.90"
"30 Mar 2021","33615.90","33990.80","33564.55","33875.10"
"26 Mar 2021","33605.05","33610.65","33166.10","33318.20"
"25 Mar 2021","33420.75","33550.15","32415.25","33006.45"
"26 Feb 2021","-","-","-","34803.60"
"25 Feb 2021","-","-","-","36549.00"
"24 Feb 2021","-","-","-","36452.30"
"23 Feb 2021","-","-","-","35116.95"
"22 Feb 2021","-","-","-","35257.20"
"19 Feb 2021","-","-","-","35841.60"
"18 Feb 2021","-","-","-","36587.00"
"17 Feb 2021","-","-","-","36910.95"
"16 Feb 2021","-","-","-","37098.40"
"15 Feb 2021","-","-","-","37306.25"
"12 Feb 2021","-","-","-","36108.90"
"11 Feb 2021","-","-","-","35752.10"
"10 Feb 2021","-","-","-","35783.10"
"09 Feb 2021","-","-","-","36056.50"
"08 Feb 2021","-","-","-","35983.00"
"05 Feb 2021","-","-","-","35654.50"
"04 Feb 2021","-","-","-","35344.80"
"03 Feb 2021","-","-","-","34758.45"
"02 Feb 2021","-","-","-","34267.90"
"01 Feb 2021","-","-","-","33089.00"
"29 Jan 2021","-","-","-","30565.50"
"28 Jan 2021","-","-","-","30358.30"
"27 Jan 2021","-","-","-","30284.55"
"25 Jan 2021","-","-","-","31198.40"
"22 Jan 2021","-","-","-","31167.25"
"21 Jan 2021","-","-","-","32186.90"
"20 Jan 2021","-","-","-","32543.70"
"19 Jan 2021","-","-","-","32424.85"
"18 Jan 2021","-","-","-","31811.75"
"15 Jan 2021","-","-","-","32246.80"
"14 Jan 2021","-","-","-","32519.75"
"13 Jan 2021","-","-","-","32574.65"
"12 Jan 2021","-","-","-","32339.00"
"11 Jan 2021","-","-","-","31998.90"
"08 Jan 2021","-","-","-","32084.20"
"07 Jan 2021","-","-","-","31956.00"
"06 Jan 2021","-","-","-","31797.90"
"05 Jan 2021","-","-","-","31722.25"
"04 Jan 2021","-","-","-","31212.45"
"01 Jan 2021","-","-","-","31225.85"
"15 Oct 2020","23920.35","24087.85","22970.95","23072.00"
"24 Jul 2020","22853.20","22854.05","22417.20","22662.00"
"23 Jul 2020","22854.85","23122.35","22734.90","23083.00"
"22 Jul 2020","23159.00","23211.35","22658.20","22882.00"
"17 Jul 2020","21608.05","22065.00","21550.80","21966.00"
"13 Jul 2020","22613.25","22657.40","21981.65","22089.00"
"10 Jul 2020","22720.95","22835.20","22320.05","22398.00"
"07 Jul 2020","22254.30","22674.50","22040.35","22628.00"
"03 Jul 2020","22101.75","22130.30","21768.00","21852.00"
"01 Jul 2020","21354.10","22061.60","21281.85","21977.00"
"30 Jun 2020","21524.30","21650.50","21212.00","21370.00"
"26 Jun 2020","21735.05","21784.65","21320.10","21592.00"
"25 Jun 2020","21218.05","21703.50","20926.45","21506.00"
"24 Jun 2020","22479.35","22479.55","21336.35","21426.00"
"18 Jun 2020","20137.60","21028.35","20030.35","20956.00"
"12 Jun 2020","19529.30","20747.70","19526.10","20654.00"
"10 Jun 2020","20760.95","21251.45","20671.55","21100.00"
"09 Jun 2020","21295.50","21568.85","20629.70","20724.00"
"08 Jun 2020","21636.10","21807.40","20911.25","21187.00"
"05 Jun 2020","20516.40","21198.70","20425.05","21034.00"
"03 Jun 2020","20966.60","21619.55","20822.00","20940.00"
"02 Jun 2020","20120.60","20615.75","19852.55","20530.00"
"29 May 2020","18962.00","19358.05","18729.90","19297.00"
"28 May 2020","18924.45","19455.55","18818.95","19169.00"
"26 May 2020","17537.65","17681.70","17311.25","17440.00"
"22 May 2020","17554.25","17952.25","17105.00","17278.00"
"18 May 2020","18795.10","18795.10","17514.20","17573.00"
"15 May 2020","19098.80","19119.10","18683.65","18833.00"
"14 May 2020","19197.70","19380.10","19024.75","19068.00"
"13 May 2020","20017.75","20122.25","19429.90","19634.00"
"12 May 2020","18751.40","18993.40","18287.00","18862.00"
"11 May 2020","19610.45","19733.40","18900.90","18950.00"
"08 May 2020","19844.00","19969.60","19285.05","19352.00"
"07 May 2020","19536.05","19757.25","19332.15","19491.00"
"06 May 2020","19302.45","19806.60","18941.00","19694.00"
"05 May 2020","20147.30","20223.15","19212.35","19271.00"
"04 May 2020","20514.75","20530.45","19643.60","19743.00"
"30 Apr 2020","21589.20","21967.00","21353.65","21534.00"
"29 Apr 2020","20440.40","21348.15","20393.65","21090.00"
"28 Apr 2020","20436.60","20751.30","20260.80","20671.00"
"27 Apr 2020","19870.80","20224.75","19847.65","20081.00"
"24 Apr 2020","19697.65","19950.15","19515.40","19586.00"
"23 Apr 2020","19871.35","20356.50","19584.40","20267.00"
"22 Apr 2020","19306.95","19806.35","19051.95","19701.00"
"21 Apr 2020","19812.05","19891.45","19247.95","19409.00"
"20 Apr 2020","21104.70","21122.10","20444.25","20522.00"
"17 Apr 2020","20394.75","20866.55","19729.30","20681.00"
"16 Apr 2020","18957.15","19520.30","18703.45","19400.00"
"15 Apr 2020","20096.35","20184.10","18776.75","19057.00"
"13 Apr 2020","19854.90","19887.05","19294.00","19488.00"
"09 Apr 2020","19553.15","19988.30","19166.90","19913.00"
"08 Apr 2020","18799.40","20324.10","18482.90","18946.00"
"07 Apr 2020","18454.55","19190.55","17953.75","19062.00"
"03 Apr 2020","18325.05","18326.10","17143.20","17249.00"
"01 Apr 2020","19122.40","19154.75","18042.25","18208.00"
"31 Mar 2020","19307.65","19466.30","18792.40","19144.00"
"30 Mar 2020","19254.45","19716.25","18668.70","18782.00"
"27 Mar 2020","20801.60","21462.40","19580.10","19969.00"
"26 Mar 2020","18781.85","20409.35","18364.50","19613.00"
"25 Mar 2020","16759.95","18740.20","16635.50","18481.00"
"24 Mar 2020","17705.85","17841.40","16116.25","17107.00"
"23 Mar 2020","18311.30","18895.65","16791.05","16917.00"
"20 Mar 2020","19898.30","20924.55","19265.00","20317.00"
"19 Mar 2020","19428.95","21035.05","18675.65","20083.00"
"18 Mar 2020","22411.85","22544.05","20267.95","20580.00"
"17 Mar 2020","23348.05","23449.50","22002.00","22155.00"
"16 Mar 2020","24061.60","24074.15","23008.25","23101.00"
"13 Mar 2020","22720.75","25670.75","21351.70","25166.00"
"12 Mar 2020","25175.90","25223.10","23536.35","23971.00"
"11 Mar 2020","26272.75","26791.45","26234.10","26487.00"
"09 Mar 2020","27031.45","27091.60","25923.40","26462.00"
"06 Mar 2020","27649.95","28047.20","27162.30","27801.00"
"05 Mar 2020","28830.30","29134.30","28535.60","28815.00"
"04 Mar 2020","29252.95","29273.65","28125.15","28653.00"
"03 Mar 2020","29012.55","29285.35","28749.55","29177.00"
"02 Mar 2020","29701.00","29791.15","28571.70","28868.00"
"28 Feb 2020","29501.55","29564.10","29051.50","29147.00"
"27 Feb 2020","30270.00","30271.95","29914.15","30187.00"
"26 Feb 2020","30279.95","30515.35","30131.75","30306.00"
"25 Feb 2020","30517.00","30610.70","30329.95","30432.00"
"24 Feb 2020","30666.35","30702.15","30428.00","30455.00"
"20 Feb 2020","30862.30","31085.30","30702.45","30942.00"
"19 Feb 2020","30905.00","30947.15","30606.15","30838.00"
"18 Feb 2020","30661.50","30692.75","30252.45","30562.00"
"17 Feb 2020","30873.85","30998.15","30630.50","30680.00"
"14 Feb 2020","31281.85","31436.65","30776.10","30834.00"
"13 Feb 2020","31586.55","31649.45","31180.60","31230.00"
"12 Feb 2020","31441.15","31588.60","31398.15","31492.00"
"11 Feb 2020","31230.20","31505.95","31225.90","31300.00"
"10 Feb 2020","31248.65","31248.80","30957.20","31058.00"
"07 Feb 2020","31367.05","31368.20","31111.05","31201.00"
"06 Feb 2020","31070.75","31470.65","30917.25","31304.00"
"05 Feb 2020","30761.95","31065.85","30630.85","31001.00"
"04 Feb 2020","30235.30","30776.95","30182.45","30686.00"
"03 Feb 2020","29811.75","30105.80","29612.55","30023.00"
"01 Feb 2020","30726.20","30918.60","29753.00","29820.00"
"31 Jan 2020","30950.50","31033.45","30691.80","30833.00"
"30 Jan 2020","30889.25","30909.50","30521.30","30647.00"
"29 Jan 2020","30915.10","31082.85","30835.80","30877.00"
"28 Jan 2020","30922.00","31048.45","30656.35","30761.00"
"27 Jan 2020","31110.55","31227.05","30808.55","30837.00"
"24 Jan 2020","31040.10","31375.45","30879.05","31241.00"
"23 Jan 2020","30742.20","31087.25","30621.35","31004.00"
"22 Jan 2020","31061.60","31149.05","30614.00","30701.00"
"21 Jan 2020","30978.85","31171.25","30858.60","30947.00"
"20 Jan 2020","31923.95","31923.95","31050.95","31080.00"
"17 Jan 2020","31571.65","31773.55","31445.50","31590.00"
"16 Jan 2020","31810.55","31988.90","31692.40","31853.00"
"15 Jan 2020","31994.75","32000.90","31670.35","31824.00"
"14 Jan 2020","32196.45","32196.45","31989.20","32071.00"
"13 Jan 2020","32139.10","32322.65","32074.05","32177.00"
"10 Jan 2020","32215.70","32347.20","31953.40","32097.00"
"09 Jan 2020","31748.25","32172.70","31667.15","32092.00"
"08 Jan 2020","30995.50","31451.85","30899.55","31373.00"
"07 Jan 2020","31598.05","31851.45","31200.90","31399.00"
"06 Jan 2020","31910.45","31914.45","31170.55","31237.00"
"03 Jan 2020","32326.95","32329.80","31960.40","32069.00"
"02 Jan 2020","32133.15","32465.45","32121.40","32443.00"
"01 Jan 2020","32237.90","32348.00","32057.20","32102.00"
"31 Dec 2019","32345.95","32345.95","32108.75","32161.00"
"30 Dec 2019","32486.60","32613.10","32248.50","32354.00"
"27 Dec 2019","32142.50","32444.85","32056.25","32412.00"
"26 Dec 2019","32276.15","32314.60","31963.25","31997.00"
"24 Dec 2019","32337.80","32390.35","32246.05","32280.00"
"23 Dec 2019","32381.00","32502.80","32196.85","32339.00"
"20 Dec 2019","32266.85","32443.35","32199.45","32384.00"
"19 Dec 2019","32281.65","32328.35","32085.05","32241.00"
"18 Dec 2019","32292.25","32293.65","32017.30","32244.00"
"17 Dec 2019","32082.4","32213.35","31987.35","32140.00"
"16 Dec 2019","32159.00","32186.95","31897.75","31974.00"
"13 Dec 2019","31775.55","32105.05","31770.50","32014.00"
"12 Dec 2019","31356.80","31711.45","31352.10","31665.00"
"11 Dec 2019","31151.65","31337.85","30996.4","31256.00"
"10 Dec 2019","31386.4","31412.8","31126","31160.00"
"09 Dec 2019","31321.4","31537.65","31122.05","31316.00"
"05 Dec 2019","32083.8","32126.95","31628.3","31712.00"
"04 Dec 2019","31549.3","32017.75","31444","31979.00"
"03 Dec 2019","31920.1","31936.6","31502.95","31613.00"
"02 Dec 2019","32008.30","32024.10","31720.60","31871.00"
"29 Nov 2019","32074.15","32086.95","31770.80","31946.00"
"28 Nov 2019","31981.70","32157.05","31905.90","32122.00"
"27 Nov 2019","31832.75","31916.80","31734.50","31875.00"
"26 Nov 2019","31692.85","31850.35","31465.85","31718.00"
"25 Nov 2019","31065.10","31591.60","31049.75","31555.00"
"22 Nov 2019","31389.60","31394.20","31055.20","31111.00"
"21 Nov 2019","31413.25","31463.15","31243.00","31349.00"
"20 Nov 2019","31292.35","31471.65","31205.55","31353.00"
"19 Nov 2019","31045.15","31298.05","30974.30","31236.00"
"18 Nov 2019","31036.80","31203.55","30901.85","30992.00"
"15 Nov 2019","30912.40","31165.45","30860.70","31008.00"
"14 Nov 2019","30615.80","30789.20","30338.35","30749.00"
"13 Nov 2019","31084.75","31198.50","30488.10","30541.00"
"11 Nov 2019","30664.65","31205.20","30625.80","31115.00"
"08 Nov 2019","30571.30","31108.40","30504.05","30749.00"
"07 Nov 2019","30722.60","30821.35","30462.55","30633.00"
"06 Nov 2019","30225.20","30699.00","30013.65","30609.00"
"05 Nov 2019","30403.25","30452.70","30091.35","30219.00"
"04 Nov 2019","30415.90","30607.05","30227.25","30333.00"
"01 Nov 2019","30196.15","30409","30028.9","30330.00"
"31 Oct 2019","30168.65","30415.65","29987.15","30066.00"
"30 Oct 2019","30005.70","30151.10","29753.00","29987.00"
"23 Sep 2019","30039.4","30801.3","29776.3","30566.00"
"20 Sep 2019","26878.65","29418.95","26727.55","28981.00"
"31 Jul 2019","28575.45","28979.75","28529.75","28876.00"
"02 Jan 2019","27297.00","27397.55","27077.60","27174.00"
