"Date","Open","High","Low","Close"
"08 May 2020","26809.40","26809.40","26598.05","26759.00"
"07 May 2020","26402.25","26445.10","25984.00","26254.00"
"06 May 2020","27061.50","27062.10","26373.95","26630.00"
"05 May 2020","27815.70","28011.75","27065.85","27138.00"
"04 May 2020","28197.45","28235.45","27544.75","27599.00"
"30 Apr 2020","29078.45","29078.45","28460.05","28669.00"
"29 Apr 2020","28887.50","28932.35","28608.25","28665.00"
"28 Apr 2020","29208.90","29233.40","28636.00","28778.00"
"27 Apr 2020","28805.20","29101.65","28771.60","29052.00"
"24 Apr 2020","28736.45","29008.90","28591.20","28636.00"
"23 Apr 2020","29278.45","29698.35","28689.60","28786.00"
"22 Apr 2020","28453.35","29264.25","28197.10","29185.00"
"21 Apr 2020","28134.30","28791.20","28063.30","28480.00"
"20 Apr 2020","29490.25","29490.25","28542.30","28598.00"
"17 Apr 2020","30202.75","30202.75","29092.35","29202.00"
"16 Apr 2020","29563.45","30023.00","29233.10","29512.00"
"15 Apr 2020","28979.60","29865.35","28880.60","29686.00"
"13 Apr 2020","28913.30","28963.05","28357.75","28509.00"
"09 Apr 2020","29500.75","29501.20","28764.25","28953.00"
"08 Apr 2020","28600.25","29817.60","28397.35","28839.00"
"07 Apr 2020","27491.60","28823.50","27272.90","28745.00"
"03 Apr 2020","26716.50","27180.75","26114.20","26537.00"
"01 Apr 2020","27346.95","27683.90","26197.05","26358.00"
"31 Mar 2020","26472.75","27406.20","26038.80","27319.00"
"30 Mar 2020","25218.50","26164.10","25159.85","25831.00"
"27 Mar 2020","26382.25","26557.70","25301.80","25740.00"
"26 Mar 2020","24727.15","26091.05","24295.60","25680.00"
"25 Mar 2020","23804.85","24695.25","23646.70","24471.00"
"24 Mar 2020","24123.30","24584.85","23390.45","23935.00"
"23 Mar 2020","23950.55","24373.55","23082.20","23184.00"
"20 Mar 2020","24198.20","26113.70","24198.20","25931.00"
"19 Mar 2020","23695.90","24382.00","22699.05","23970.00"
"18 Mar 2020","25269.25","25392.65","24047.00","24186.00"
"17 Mar 2020","24850.50","25677.55","24598.20","24929.00"
"16 Mar 2020","25586.40","25624.35","24492.70","24707.00"
"13 Mar 2020","24896.85","26935.00","23420.40","26208.00"
"12 Mar 2020","27305.85","27319.60","25716.20","26083.00"
"11 Mar 2020","27697.95","28256.90","27639.30","28078.00"
"09 Mar 2020","28466.25","28530.45","27841.30","28056.00"
"06 Mar 2020","28988.20","29201.75","28689.45","28937.00"
"05 Mar 2020","29333.25","29844.10","29332.05","29530.00"
"04 Mar 2020","29563.15","29604.70","28873.35","29223.00"
"03 Mar 2020","29350.45","29539.50","29119.50","29406.00"
"02 Mar 2020","29610.15","29913.10","28911.50","29138.00"
"28 Feb 2020","29468.40","29578.50","29151.80","29310.00"
"27 Feb 2020","29993.40","30012.60","29622.25","29981.00"
"26 Feb 2020","30155.10","30231.75","29851.20","29965.00"
"25 Feb 2020","30295.80","30580.25","30145.10","30173.00"
"24 Feb 2020","30545.50","30590.00","30108.40","30147.00"
"20 Feb 2020","30807.75","30904.45","30585.20","30636.00"
"19 Feb 2020","30529.40","30888.90","30440.35","30835.00"
"18 Feb 2020","30463.00","30471.35","30076.65","30360.00"
"17 Feb 2020","30660.35","30788.60","30451.10","30481.00"
"14 Feb 2020","31036.90","31205.90","30556.30","30646.00"
"13 Feb 2020","30968.35","31066.60","30817.55","31039.00"
"12 Feb 2020","30494.95","31084.45","30488.45","30986.00"
"11 Feb 2020","30856.25","30871.15","30375.35","30414.00"
"10 Feb 2020","30863.70","30872.15","30496.55","30528.00"
"07 Feb 2020","30806.50","30930.00","30724.05","30809.00"
"06 Feb 2020","31055.40","31158.65","30590.25","30736.00"
"05 Feb 2020","30885.20","30984.50","30736.05","30934.00"
"04 Feb 2020","30614.05","30857.05","30467.00","30744.00"
"03 Feb 2020","30049.30","30702.95","29833.05","30435.00"
"01 Feb 2020","30865.05","31140.00","30016.40","30196.00"
"31 Jan 2020","31099.25","31108.60","30729.60","30775.00"
"30 Jan 2020","31419.20","31438.35","30849.85","30936.00"
"29 Jan 2020","31150.45","31506.55","31132.20","31426.00"
"28 Jan 2020","31210.55","31234.10","31007.20","31027.00"
"27 Jan 2020","31373.25","31450.35","31110.55","31149.00"
"24 Jan 2020","31223.05","31526.95","31173.80","31474.00"
"23 Jan 2020","31147.00","31257.15","30995.30","31226.00"
"22 Jan 2020","31270.70","31275.60","31024.40","31153.00"
"21 Jan 2020","31358.35","31362.85","31105.50","31145.00"
"20 Jan 2020","31369.65","31546.80","31368.10","31426.00"
"17 Jan 2020","31372.25","31490.75","31305.65","31371.00"
"16 Jan 2020","31255.90","31507.70","31210.95","31338.00"
"15 Jan 2020","31133.40","31273.05","31006.30","31237.00"
"14 Jan 2020","30798.55","31179.30","30690.70","31145.00"
"13 Jan 2020","30455.75","30735.45","30443.50","30713.00"
"10 Jan 2020","30244.55","30393.20","30183.80","30370.00"
"09 Jan 2020","30071.40","30170.65","30035.30","30123.00"
"08 Jan 2020","29685.15","29932.80","29660.10","29893.00"
"07 Jan 2020","29903.05","30049.35","29841.15","29861.00"
"06 Jan 2020","30024.75","30049.30","29765.15","29799.00"
"03 Jan 2020","30302.15","30306.05","30050.75","30109.00"
"02 Jan 2020","30271.30","30357.30","30220.05","30266.00"
"01 Jan 2020","30202.75","30251.20","30119.10","30234.00"
"31 Dec 2019","30254.75","30309.35","30098.10","30121.00"
"30 Dec 2019","30206.40","30367.75","30163.50","30225.00"
"27 Dec 2019","30147.40","30172.40","30063.60","30145.00"
"26 Dec 2019","30218.85","30264.10","30040.65","30063.00"
"24 Dec 2019","30241.95","30302.20","30132.65","30197.00"
"23 Dec 2019","30392.15","30548.50","30173.75","30217.00"
"20 Dec 2019","30372.15","30443.95","30152.80","30356.00"
"19 Dec 2019","30341.05","30515.80","30303.70","30386.00"
"18 Dec 2019","30186.85","30331.90","29964.80","30291.00"
"17 Dec 2019","30115.65","30334.8","30084.35","30182.00"
"16 Dec 2019","30459.80","30523.35","30008.25","30043.00"
"13 Dec 2019","30380.00","30489.25","30245.85","30426.00"
"12 Dec 2019","30155.60","30351.80","30135.15","30227.00"
"11 Dec 2019","30072.8","30250.15","29985.4","30102.00"
"10 Dec 2019","30424","30431.75","30024.25","30059.00"
"09 Dec 2019","30562","30574.5","30298.7","30375.00"
"05 Dec 2019","30739.6","30833.8","30665.05","30795.00"
"04 Dec 2019","30629.85","30771.45","30543.1","30705.00"
"03 Dec 2019","30898.2","30983.85","30603.2","30677.00"
"02 Dec 2019","30977.00","31018.55","30823.05","30889.00"
"29 Nov 2019","31243.25","31260.60","30892.10","30975.00"
"28 Nov 2019","31277.60","31290.30","31101.10","31263.00"
"27 Nov 2019","31120.40","31256.10","31096.35","31221.00"
"26 Nov 2019","31137.80","31281.00","30912.10","31055.00"
"25 Nov 2019","30798.90","31127.85","30783.15","31085.00"
"22 Nov 2019","30964.15","31066.85","30745.15","30809.00"
"21 Nov 2019","31128.75","31128.75","30839.45","30893.00"
"20 Nov 2019","31009.30","31210.90","30786.30","31089.00"
"19 Nov 2019","31241.10","31248.60","30924.75","30972.00"
"18 Nov 2019","31342.95","31422.35","31076.65","31165.00"
"15 Nov 2019","31447.15","31624.20","31235.30","31289.00"
"14 Nov 2019","31587.00","31602.35","31347.65","31439.00"
"13 Nov 2019","31913.90","31999.95","31525.15","31582.00"
"11 Nov 2019","31928.40","32061.30","31751.65","31802.00"
"08 Nov 2019","32489.55","32551.45","31907.40","31947.00"
"07 Nov 2019","32587.80","32608.05","32340.75","32535.00"
"06 Nov 2019","32360.60","32543.05","32181.90","32393.00"
"05 Nov 2019","32257.00","32390.05","32064.75","32361.00"
"04 Nov 2019","32541.10","32644.90","32228.30","32255.00"
"01 Nov 2019","32396.1","32591.3","32338.25","32449.00"
"31 Oct 2019","32310.10","32533.75","32208.10","32319.00"
"30 Oct 2019","32229.85","32385.95","32039.80","32274.00"
"29 Oct 2019","31828.70","31995.10","31526.70","31950.00"
"23 Sep 2019","30449.3","31813.8","30449.3","31120.00"
"20 Sep 2019","28660.35","30003.6","28500.8","29835.00"
"31 Jul 2019","28828.3","29157.25","28514.3","29065.00"
"02 Jan 2019","30347.60","30455.10","29985.80","30195.00"
