"Date","Open","High","Low","Close"
"06 Feb 2020","12120","12160.6","12084.65","12137.95"
"05 Feb 2020","12005.85","12098.15","11953.35","12089.15"
"04 Feb 2020","11786.25","11986.15","11783.4","11979.65"
"03 Feb 2020","11627.45","11749.85","11614.5","11707.90"
"01 Feb 2020","11939","12017.35","11633.3","11661.85"
"31 Jan 2020","12100.4","12103.55","11945.85","11962.10"
"30 Jan 2020","12147.75","12150.3","12010.6","12035.80"
"29 Jan 2020","12114.9","12169.6","12103.8","12129.50"
"28 Jan 2020","12148.1","12163.55","12024.5","12055.80"
"27 Jan 2020","12197.1","12216.6","12107","12119.00"
"24 Jan 2020","12174.55","12272.15","12149.65","12248.25"
"23 Jan 2020","12123.75","12189","12094.1","12180.35"
"22 Jan 2020","12218.35","12225.05","12087.9","12106.90"
"21 Jan 2020","12195.3","12230.05","12162.3","12169.85"
"20 Jan 2020","12430.5","12430.5","12216.9","12224.55"
"17 Jan 2020","12328.4","12385.45","12321.4","12352.35"
"16 Jan 2020","12347.1","12389.05","12315.8","12355.50"
"15 Jan 2020","12349.4","12355.15","12278.75","12343.30"
"14 Jan 2020","12333.1","12374.25","12308.7","12362.30"
"13 Jan 2020","12296.7","12337.75","12285.8","12329.55"
"10 Jan 2020","12271","12311.2","12213.2","12256.80"
"09 Jan 2020","12153.15","12224.05","12132.55","12215.90"
"08 Jan 2020","11939.1","12044.95","11929.6","12025.35"
"07 Jan 2020","12079.1","12152.15","12005.35","12052.95"
"06 Jan 2020","12170.6","12179.1","11974.2","11993.05"
"03 Jan 2020","12261.1","12265.6","12191.35","12226.65"
"02 Jan 2020","12198.55","12289.9","12195.25","12282.20"
"01 Jan 2020","12202.15","12222.2","12165.3","12182.50"
"31 Dec 2019","12247.10","12247.10","12151.80","12168.00"
"30 Dec 2019","12274.90","12286.45","12213.80","12255.00"
"27 Dec 2019","12172.90","12258.45","12157.90","12245.00"
"26 Dec 2019","12211.85","12221.55","12118.85","12126.00"
"24 Dec 2019","12269.25","12283.70","12202.10","12214.00"
"23 Dec 2019","12235.45","12287.15","12213.25","12262.00"
"20 Dec 2019","12266.45","12293.90","12252.75","12271.00"
"19 Dec 2019","12223.40","12268.35","12191.15","12259.00"
"18 Dec 2019","12197.00","12237.70","12163.45","12221.00"
"17 Dec 2019","12082.45","12182.75","12070.35","12165.00"
"17 Dec 2019","12082.45","12182.75","12070.35","12165.00"
"16 Dec 2019","12131.35","12134.65","12046.30","12053.00"
"13 Dec 2019","12026.40","12098.85","12023.60","12086.00"
"12 Dec 2019","11944.30","12005.50","11934.00","11971.00"
"11 Dec 2019","11867.35","11923.2","11832.3","11910.00"
"10 Dec 2019","11950.5","11953.2","11844.7","11856.00"
"09 Dec 2019","11939.1","11981.95","11888.05","11937.00"
"05 Dec 2019","12071.25","12081.2","11998.75","12018.00"
"04 Dec 2019","11969.95","12054.7","11935.3","12043.00"
"03 Dec 2019","12067.65","12068.6","11956.4","11994.00"
"02 Dec 2019","12137.05","12137.15","12023.70","12048.00"
"29 Nov 2019","12146.20","12147.40","12017.40","12056.00"
"28 Nov 2019","12132.10","12158.80","12099.95","12151.00"
"27 Nov 2019","12068.50","12114.90","12055.15","12100.00"
"26 Nov 2019","12110.20","12132.45","12006.35","12037.00"
"25 Nov 2019","11922.45","12084.50","11919.75","12073.00"
"22 Nov 2019","11967.30","11968.10","11883.50","11914.00"
"21 Nov 2019","12025.65","12028.20","11956.90","11968.00"
"20 Nov 2019","12004.75","12038.60","11966.05","11999.00"
"19 Nov 2019","11919.45","11958.85","11881.75","11940.00"
"18 Nov 2019","11915.15","11946.20","11867.60","11884.00"
"15 Nov 2019","11904.20","11973.65","11879.25","11895.00"
"14 Nov 2019","11858.75","11895.65","11802.65","11872.00"
"13 Nov 2019","11908.30","11946.80","11823.20","11840.00"
"11 Nov 2019","11879.20","11932.65","11853.95","11913.00"
"08 Nov 2019","11987.15","12034.15","11888.75","11908.00"
"07 Nov 2019","12021.10","12021.40","11946.85","12012.00"
"06 Nov 2019","11911.50","12002.90","11850.25","11966.00"
"05 Nov 2019","11974.60","11978.95","11861.90","11917.00"
"04 Nov 2019","11928.90","11989.15","11905.35","11941.00"
"01 Nov 2019","11886.6","11918.3","11843.35","11890.00"
"31 Oct 2019","11890.45","11945.00","11855.10","11877.00"
"30 Oct 2019","11883.90","11883.95","11784.45","11844.00"
"23 Sep 2019","11542.7","11694.85","11471.35","11600.00"
"20 Sep 2019","10746.8","11381.9","10691","11274.00"
"31 Jul 2019","11034.05","11145.3","10999.4","11118.00"
"02 Jan 2019","10868.85","10895.35","10735.05","10792.00"
