ticker,date,open,high,low,close,adj close,volume,Moving Average for 10 days,Moving Average for 20 days,Moving Average for 50 days,Daily Return
HDFC.NS,2021-12-13,2832.8,2838.8,2766.05,2771.85,2771.85,2661333.0,,,,
HDFC.NS,2021-12-14,2750.0,2764.0,2720.6,2751.95,2751.95,2039157.0,,,,-0.007179320670310463
HDFC.NS,2021-12-15,2755.0,2759.95,2715.0,2721.8,2721.8,1354446.0,,,,-0.010955867657479135
HDFC.NS,2021-12-16,2749.4,2755.25,2687.8,2699.6,2699.6,3149713.0,,,,-0.008156367110000784
HDFC.NS,2021-12-17,2700.0,2712.3,2611.0,2617.35,2617.35,4503104.0,,,,-0.03046747666320937
